id,th1_SAEM,th2_SAEM,th3_SAEM,th4_SAEM,th1_mean,th2_mean,th3_mean,th4_mean,th1_mode,th2_mode,th3_mode,th4_mode,th1_sd,th2_sd,th3_sd,th4_sd
727,13.5189,1.35369,2.57116,-5.04389,14.5501,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.71679,0,0,0
728,13.9315,1.35369,2.57116,-5.04389,14.986,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.98767,0,0,0
729,13.3763,1.35369,2.57116,-5.04389,14.9965,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.27065,0,0,0
730,14.2558,1.35369,2.57116,-5.04389,12.8894,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.60732,0,0,0
731,14.645,1.35369,2.57116,-5.04389,14.1496,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.98141,0,0,0
732,13.5287,1.35369,2.57116,-5.04389,15.0964,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.89791,0,0,0
733,14.0831,1.35369,2.57116,-5.04389,13.9485,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.31761,0,0,0
734,14.7739,1.35369,2.57116,-5.04389,14.7951,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.43751,0,0,0
735,4.07226,1.35369,2.57116,-5.04389,4.34945,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.08504,0,0,0
736,2.98196,1.35369,2.57116,-5.04389,3.55232,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,0.998,0,0,0
737,13.8802,1.35369,2.57116,-5.04389,13.6928,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.01259,0,0,0
738,14.0109,1.35369,2.57116,-5.04389,13.7716,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.33323,0,0,0
739,14.3961,1.35369,2.57116,-5.04389,14.2466,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.20675,0,0,0
740,-0.849477,1.35369,2.57116,-5.04389,-0.490135,1.35362,2.59439,-5.0826,-0.788713,1.35362,2.59439,-5.0826,1.034,0,0,0
741,14.2449,1.35369,2.57116,-5.04389,12.2529,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.33829,0,0,0
742,0.01432,1.35369,2.57116,-5.04389,0.152571,1.35362,2.59439,-5.0826,0.253992,1.35362,2.59439,-5.0826,0.629974,0,0,0
743,3.27564,1.35369,2.57116,-5.04389,3.95813,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.14298,0,0,0
744,13.9515,1.35369,2.57116,-5.04389,13.9735,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.28124,0,0,0
745,14.4532,1.35369,2.57116,-5.04389,13.3968,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.22332,0,0,0
746,3.334,1.35369,2.57116,-5.04389,3.78509,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.21151,0,0,0
747,13.9859,1.35369,2.57116,-5.04389,14.7055,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.19809,0,0,0
748,13.7373,1.35369,2.57116,-5.04389,14.0769,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.46087,0,0,0
749,13.7097,1.35369,2.57116,-5.04389,14.2081,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.6752,0,0,0
750,13.0904,1.35369,2.57116,-5.04389,12.7977,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.36175,0,0,0
751,-1.46869,1.35369,2.57116,-5.04389,-0.826377,1.35362,2.59439,-5.0826,-0.788713,1.35362,2.59439,-5.0826,0.595756,0,0,0
752,13.5178,1.35369,2.57116,-5.04389,12.9239,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.83806,0,0,0
753,14.0237,1.35369,2.57116,-5.04389,13.7277,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.26244,0,0,0
754,14.7448,1.35369,2.57116,-5.04389,14.6378,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.11705,0,0,0
755,4.4002,1.35369,2.57116,-5.04389,4.64546,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.00596,0,0,0
756,14.2516,1.35369,2.57116,-5.04389,13.7765,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.15764,0,0,0
757,6.44502,1.35369,2.57116,-5.04389,6.19985,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,0.965796,0,0,0
758,4.63646,1.35369,2.57116,-5.04389,4.58674,1.35362,2.59439,-5.0826,4.55818,1.35362,2.59439,-5.0826,0.817417,0,0,0
759,14.1747,1.35369,2.57116,-5.04389,15.3769,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.75863,0,0,0
760,0.841824,1.35369,2.57116,-5.04389,0.878103,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.884119,0,0,0
761,13.8256,1.35369,2.57116,-5.04389,14.9755,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.87447,0,0,0
762,3.77621,1.35369,2.57116,-5.04389,3.91719,1.35362,2.59439,-5.0826,3.61921,1.35362,2.59439,-5.0826,0.740082,0,0,0
763,14.6252,1.35369,2.57116,-5.04389,13.8066,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9594,0,0,0
764,14.4066,1.35369,2.57116,-5.04389,15.5175,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13224,0,0,0
765,3.63028,1.35369,2.57116,-5.04389,3.61681,1.35362,2.59439,-5.0826,3.61921,1.35362,2.59439,-5.0826,1.33213,0,0,0
766,4.07324,1.35369,2.57116,-5.04389,3.85044,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,0.976741,0,0,0
767,-1.24424,1.35369,2.57116,-5.04389,-0.990133,1.35362,2.59439,-5.0826,-0.788713,1.35362,2.59439,-5.0826,1.10921,0,0,0
768,13.6506,1.35369,2.57116,-5.04389,13.6441,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63803,0,0,0
769,13.9809,1.35369,2.57116,-5.04389,14.2815,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93934,0,0,0
770,13.3292,1.35369,2.57116,-5.04389,14.7378,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.91189,0,0,0
771,14.0855,1.35369,2.57116,-5.04389,13.6,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.29001,0,0,0
772,13.925,1.35369,2.57116,-5.04389,13.8506,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.2672,0,0,0
773,-2.07462,1.35369,2.57116,-5.04389,-2.13205,1.35362,2.59439,-5.0826,-1.95892,1.35362,2.59439,-5.0826,1.12798,0,0,0
774,1.03573,1.35369,2.57116,-5.04389,0.62117,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.837964,0,0,0
775,14.2454,1.35369,2.57116,-5.04389,14.2453,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.09405,0,0,0
776,14.4728,1.35369,2.57116,-5.04389,14.2597,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.58856,0,0,0
777,14.0914,1.35369,2.57116,-5.04389,13.5741,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.07914,0,0,0
778,13.1991,1.35369,2.57116,-5.04389,15.1674,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04052,0,0,0
779,13.6262,1.35369,2.57116,-5.04389,14.2541,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.73168,0,0,0
780,13.7086,1.35369,2.57116,-5.04389,13.561,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.87193,0,0,0
781,6.6167,1.35369,2.57116,-5.04389,6.09545,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.34438,0,0,0
782,13.5256,1.35369,2.57116,-5.04389,14.2158,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.02474,0,0,0
783,14.0048,1.35369,2.57116,-5.04389,14.0325,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.16671,0,0,0
784,15.4849,1.35369,2.57116,-5.04389,14.4921,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.32901,0,0,0
785,2.63968,1.35369,2.57116,-5.04389,2.60073,1.35362,2.59439,-5.0826,2.74727,1.35362,2.59439,-5.0826,1.23212,0,0,0
786,14.2881,1.35369,2.57116,-5.04389,13.6954,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.6127,0,0,0
787,14.5892,1.35369,2.57116,-5.04389,13.7349,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13918,0,0,0
788,14.7115,1.35369,2.57116,-5.04389,13.8548,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.41899,0,0,0
789,13.7205,1.35369,2.57116,-5.04389,14.4297,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.06796,0,0,0
790,14.0953,1.35369,2.57116,-5.04389,14.1931,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.21704,0,0,0
791,13.8737,1.35369,2.57116,-5.04389,13.8886,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13943,0,0,0
792,13.7715,1.35369,2.57116,-5.04389,13.4739,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.43471,0,0,0
793,13.974,1.35369,2.57116,-5.04389,14.433,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63909,0,0,0
794,13.5773,1.35369,2.57116,-5.04389,13.7493,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9001,0,0,0
795,6.25501,1.35369,2.57116,-5.04389,6.41275,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.57768,0,0,0
796,14.9192,1.35369,2.57116,-5.04389,14.026,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.36423,0,0,0
797,13.9384,1.35369,2.57116,-5.04389,13.3692,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.22743,0,0,0
798,14.7135,1.35369,2.57116,-5.04389,14.1821,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.87161,0,0,0
799,13.6815,1.35369,2.57116,-5.04389,13.4708,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.25159,0,0,0
800,14.0148,1.35369,2.57116,-5.04389,14.2361,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88997,0,0,0
801,6.56096,1.35369,2.57116,-5.04389,6.42616,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.30822,0,0,0
802,14.7197,1.35369,2.57116,-5.04389,13.7558,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57486,0,0,0
803,13.174,1.35369,2.57116,-5.04389,14.1169,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.62654,0,0,0
804,1.29425,1.35369,2.57116,-5.04389,2.07755,1.35362,2.59439,-5.0826,1.96698,1.35362,2.59439,-5.0826,0.825902,0,0,0
805,13.1823,1.35369,2.57116,-5.04389,15.4424,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42621,0,0,0
806,3.86499,1.35369,2.57116,-5.04389,3.85404,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.885945,0,0,0
807,5.79517,1.35369,2.57116,-5.04389,6.24537,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.21482,0,0,0
808,14.1049,1.35369,2.57116,-5.04389,14.8916,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.28415,0,0,0
809,14.5665,1.35369,2.57116,-5.04389,13.5375,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.25296,0,0,0
810,13.6729,1.35369,2.57116,-5.04389,15.3466,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.46527,0,0,0
811,14.1642,1.35369,2.57116,-5.04389,13.8121,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.12935,0,0,0
812,14.2611,1.35369,2.57116,-5.04389,14.8384,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.40916,0,0,0
813,14.1486,1.35369,2.57116,-5.04389,12.8634,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.81815,0,0,0
814,0.89507,1.35369,2.57116,-5.04389,1.32833,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.527204,0,0,0
815,14.0169,1.35369,2.57116,-5.04389,12.8077,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.77677,0,0,0
816,2.35167,1.35369,2.57116,-5.04389,1.85017,1.35362,2.59439,-5.0826,1.96697,1.35362,2.59439,-5.0826,0.732103,0,0,0
817,14.6482,1.35369,2.57116,-5.04389,13.4178,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.531,0,0,0
818,6.41595,1.35369,2.57116,-5.04389,6.50057,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.9036,0,0,0
819,6.09258,1.35369,2.57116,-5.04389,6.02226,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.07693,0,0,0
820,14.3455,1.35369,2.57116,-5.04389,14.0046,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54229,0,0,0
821,2.15375,1.35369,2.57116,-5.04389,1.46112,1.35362,2.59439,-5.0826,1.96698,1.35362,2.59439,-5.0826,1.01566,0,0,0
822,14.7997,1.35369,2.57116,-5.04389,14.6687,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.74068,0,0,0
823,15.5483,1.35369,2.57116,-5.04389,14.3959,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.05651,0,0,0
824,13.9342,1.35369,2.57116,-5.04389,13.8919,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42123,0,0,0
825,14.5455,1.35369,2.57116,-5.04389,14.7836,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.53287,0,0,0
826,13.0923,1.35369,2.57116,-5.04389,14.0324,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.24054,0,0,0
827,13.9572,1.35369,2.57116,-5.04389,13.5639,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.47264,0,0,0
828,6.26827,1.35369,2.57116,-5.04389,6.14544,1.35362,2.59439,-5.0826,5.70106,1.35362,2.59439,-5.0826,1.37424,0,0,0
829,14.5814,1.35369,2.57116,-5.04389,14.0167,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.27461,0,0,0
830,14.3964,1.35369,2.57116,-5.04389,13.5314,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.40111,0,0,0
831,14.3477,1.35369,2.57116,-5.04389,13.7794,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.47522,0,0,0
832,12.9307,1.35369,2.57116,-5.04389,13.9003,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.14658,0,0,0
833,13.9531,1.35369,2.57116,-5.04389,14.5449,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04576,0,0,0
834,14.6874,1.35369,2.57116,-5.04389,13.6667,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.74259,0,0,0
835,12.9625,1.35369,2.57116,-5.04389,14.7037,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.29452,0,0,0
836,1.10701,1.35369,2.57116,-5.04389,0.890429,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.798562,0,0,0
837,13.6777,1.35369,2.57116,-5.04389,14.8798,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93592,0,0,0
838,14.8552,1.35369,2.57116,-5.04389,14.4193,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.79703,0,0,0
839,13.9852,1.35369,2.57116,-5.04389,12.9109,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.34044,0,0,0
840,14.6017,1.35369,2.57116,-5.04389,14.5732,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.1081,0,0,0
841,13.1561,1.35369,2.57116,-5.04389,14.324,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.09829,0,0,0
842,5.29047,1.35369,2.57116,-5.04389,5.23882,1.35362,2.59439,-5.0826,5.17061,1.35362,2.59439,-5.0826,1.01141,0,0,0
843,14.5392,1.35369,2.57116,-5.04389,13.971,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.35814,0,0,0
844,4.16345,1.35369,2.57116,-5.04389,3.80919,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.17679,0,0,0
845,14.5213,1.35369,2.57116,-5.04389,13.2459,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.96787,0,0,0
846,12.8505,1.35369,2.57116,-5.04389,15.222,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.47136,0,0,0
847,13.9759,1.35369,2.57116,-5.04389,12.998,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86975,0,0,0
848,0.898261,1.35369,2.57116,-5.04389,1.1749,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,1.1222,0,0,0
849,14.6282,1.35369,2.57116,-5.04389,14.5662,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93946,0,0,0
850,14.0053,1.35369,2.57116,-5.04389,14.4596,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.56238,0,0,0
851,12.9492,1.35369,2.57116,-5.04389,13.1662,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.2795,0,0,0
852,1.94451,1.35369,2.57116,-5.04389,1.85362,1.35362,2.59439,-5.0826,1.8724,1.35362,2.59439,-5.0826,0.831589,0,0,0
853,14.9858,1.35369,2.57116,-5.04389,13.5938,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.69485,0,0,0
854,3.62088,1.35369,2.57116,-5.04389,3.0798,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,0.730875,0,0,0
855,14.3706,1.35369,2.57116,-5.04389,13.8003,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.4481,0,0,0
856,13.6946,1.35369,2.57116,-5.04389,14.2381,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.19997,0,0,0
857,13.8711,1.35369,2.57116,-5.04389,14.394,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.63583,0,0,0
858,14.0776,1.35369,2.57116,-5.04389,14.1436,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.80768,0,0,0
859,14.5103,1.35369,2.57116,-5.04389,14.0357,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.18425,0,0,0
860,14.5113,1.35369,2.57116,-5.04389,13.8239,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.84612,0,0,0
861,14.0744,1.35369,2.57116,-5.04389,13.6325,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.27107,0,0,0
862,14.668,1.35369,2.57116,-5.04389,14.0789,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.98484,0,0,0
863,13.5836,1.35369,2.57116,-5.04389,14.6188,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.76392,0,0,0
864,13.9222,1.35369,2.57116,-5.04389,14.3519,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.50731,0,0,0
865,13.8043,1.35369,2.57116,-5.04389,14.2343,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.38406,0,0,0
866,13.7966,1.35369,2.57116,-5.04389,14.2265,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.92198,0,0,0
867,3.84137,1.35369,2.57116,-5.04389,4.37737,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,1.08051,0,0,0
868,13.7327,1.35369,2.57116,-5.04389,13.7473,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.48436,0,0,0
869,14.005,1.35369,2.57116,-5.04389,13.3919,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.33081,0,0,0
870,13.239,1.35369,2.57116,-5.04389,14.1228,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42488,0,0,0
871,13.9761,1.35369,2.57116,-5.04389,12.3865,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.56524,0,0,0
872,15.0275,1.35369,2.57116,-5.04389,13.8684,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.68418,0,0,0
873,15.5579,1.35369,2.57116,-5.04389,13.7498,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.00491,0,0,0
874,13.9725,1.35369,2.57116,-5.04389,13.3926,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.79956,0,0,0
875,14.0237,1.35369,2.57116,-5.04389,13.2735,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.71979,0,0,0
876,14.1853,1.35369,2.57116,-5.04389,15.4702,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.21548,0,0,0
877,13.7367,1.35369,2.57116,-5.04389,14.8399,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70269,0,0,0
878,14.2085,1.35369,2.57116,-5.04389,14.9779,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.60249,0,0,0
879,4.49946,1.35369,2.57116,-5.04389,4.64945,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.819133,0,0,0
880,14.7003,1.35369,2.57116,-5.04389,14.3533,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.47163,0,0,0
881,13.8641,1.35369,2.57116,-5.04389,14.1869,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.82771,0,0,0
882,14.229,1.35369,2.57116,-5.04389,14.4921,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.18101,0,0,0
883,6.25024,1.35369,2.57116,-5.04389,6.08095,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.5697,0,0,0
884,14.0743,1.35369,2.57116,-5.04389,14.8697,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.39152,0,0,0
885,14.4936,1.35369,2.57116,-5.04389,14.7489,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.5392,0,0,0
886,13.6752,1.35369,2.57116,-5.04389,14.675,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10176,0,0,0
887,13.9724,1.35369,2.57116,-5.04389,13.5879,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.64923,0,0,0
888,13.936,1.35369,2.57116,-5.04389,13.3804,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.50483,0,0,0
889,14.578,1.35369,2.57116,-5.04389,14.731,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.83639,0,0,0
890,14.248,1.35369,2.57116,-5.04389,15.1755,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.79294,0,0,0
891,-0.0496705,1.35369,2.57116,-5.04389,0.16292,1.35362,2.59439,-5.0826,0.0975054,1.35362,2.59439,-5.0826,0.740914,0,0,0
892,0.975056,1.35369,2.57116,-5.04389,0.862057,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,1.1648,0,0,0
893,15.1445,1.35369,2.57116,-5.04389,14.5283,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.79992,0,0,0
894,14.9671,1.35369,2.57116,-5.04389,13.8683,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.3712,0,0,0
895,14.9121,1.35369,2.57116,-5.04389,13.4374,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.64887,0,0,0
896,14.3245,1.35369,2.57116,-5.04389,15.2657,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.10119,0,0,0
897,4.84514,1.35369,2.57116,-5.04389,4.519,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.735268,0,0,0
898,15.0051,1.35369,2.57116,-5.04389,14.9825,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.36336,0,0,0
899,13.5347,1.35369,2.57116,-5.04389,13.5765,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.26356,0,0,0
900,13.4953,1.35369,2.57116,-5.04389,14.397,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.27585,0,0,0
901,14.2903,1.35369,2.57116,-5.04389,13.9153,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.53876,0,0,0
902,14.9395,1.35369,2.57116,-5.04389,14.2038,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57551,0,0,0
903,3.30498,1.35369,2.57116,-5.04389,3.84324,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.20743,0,0,0
904,0.989252,1.35369,2.57116,-5.04389,1.21041,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,0.920666,0,0,0
905,13.3529,1.35369,2.57116,-5.04389,14.2784,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61995,0,0,0
906,13.3519,1.35369,2.57116,-5.04389,14.1289,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.05117,0,0,0
907,13.8558,1.35369,2.57116,-5.04389,15.2906,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5,0,0,0
908,14.3977,1.35369,2.57116,-5.04389,13.5733,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.5481,0,0,0
909,4.70987,1.35369,2.57116,-5.04389,4.67114,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.06157,0,0,0
